HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Cabin_deck,Cabin_number,Cabin_side,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
Earth,False,TRAPPIST-1e,20.0,False,0.0,6.042632833682381,5.351858133476067,0.0,0.0,1,144,F,31,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0,146,G,25,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,147,G,26,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,42.0,False,6.9782137426306985,0.0,2.3978952727983707,0.0,4.343805421853684,0,148,F,31,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,149,G,27,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0,151,G,20,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,6.410174881966167,0,152,F,32,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,8.323608442343572,0.0,0.0,0.0,4.127134385045092,0,160,G,22,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,163,B,8,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,163,B,8,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,57.0,False,3.9318256327243257,7.4318919168078,0.0,5.289153282077714,4.912654885736052,1,164,G,28,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,0,164,G,28,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,165,F,37,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,167,F,35,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,27.0,False,7.2196420401307355,0.0,3.8918202981106265,3.1354942159291497,4.927253685157205,0,167,F,35,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,169,G,23,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,5.402677381872279,6.342121418721152,0,170,E,10,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,1,171,G,30,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,172,G,24,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,58.0,False,0.0,6.893656354602635,0.0,1.791759469228055,0.0,1,173,E,11,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,False,55 Cancri e,21.0,False,5.662960480135946,0.0,2.833213344056216,4.7535901911063645,5.170483995038151,0,174,F,38,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,TRAPPIST-1e,38.0,False,0.0,9.24445190160495,0.6931471805599453,9.613870275449836,7.655390644826152,0,177,B,2,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Mars,False,TRAPPIST-1e,38.0,False,8.13593277200489,0.0,5.087596335232384,3.367295829986474,4.787491742782046,0,178,D,6,S,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,19.0,False,0.6931471805599453,5.393627546352362,6.513230110912307,1.0986122886681098,2.4849066497880004,1,179,G,26,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,179,G,26,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,179,G,26,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,1.3862943611198906,5.703782474656201,4.532599493153256,0,181,G,27,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,182,C,3,P,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,37.0,False,2.8903717578961645,4.990432586778736,6.056784013228625,0.0,5.4510384535657,1,183,F,36,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,25.0,False,4.143134726391533,0.0,0.0,0.0,6.863803391452954,0,186,G,28,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,1,188,G,31,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,55 Cancri e,49.0,False,4.442651256490317,1.3862943611198906,5.996452088619021,5.313205979041787,4.59511985013459,0,189,E,8,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,0,190,G,32,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,192,G,29,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0,192,G,29,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,2.3978952727983707,6.80128303447162,0.0,0,192,G,29,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,193,F,41,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,23.0,False,6.764091911233509,0.0,2.1972245773362196,6.9782137426306985,0.0,0,193,F,41,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,193,F,41,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,39.0,False,6.008813185442595,0.0,6.7661917146603505,0.0,0.0,1,195,F,42,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,PSO J318.5-22,25.0,False,6.959398512133975,0.0,6.579251212010101,0.0,2.0794415416798357,0,196,D,5,P,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,36.0,False,0.0,6.880384082186005,0.0,6.679599185844383,6.3561076606958915,0,197,C,5,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,1,198,G,30,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0,199,G,33,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,200,G,31,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,201,B,3,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,201,B,3,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,1,202,B,9,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,55 Cancri e,37.0,False,0.0,7.797291273547472,5.202173505995134,6.778784897685177,6.095824562432225,1,202,A,2,P,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,1,203,C,8,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,29.0,False,0.0,1.0986122886681098,4.204692619390966,0.0,6.559615237493242,0,205,G,34,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,False,55 Cancri e,34.0,False,1.0986122886681098,7.450660796211539,2.5649493574615367,7.026426808699636,4.812184355372417,1,206,C,9,S,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0,207,G,32,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Mars,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,210,D,6,P,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,29.0,False,6.805722553416985,0.6931471805599453,4.927253685157205,0.0,0.0,1,211,F,44,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,211,F,44,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,False,TRAPPIST-1e,17.0,False,6.744059186311348,0.0,5.730099782973574,5.209486152841421,0.0,0,211,F,44,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,13.0,False,5.262690188904886,0.0,0.0,3.9512437185814275,6.606650186198215,0,212,E,9,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,35.0,False,4.997212273764115,5.241747015059643,0.0,2.3978952727983707,5.961005339623274,0,212,F,45,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,21.0,False,5.908082938168931,5.641907070938114,0.0,0.0,4.990432586778736,0,213,F,46,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,21.0,False,0.0,4.04305126783455,0.0,0.0,7.5595594960077,0,216,F,40,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,38.0,False,7.325148957955575,0.0,0.0,3.332204510175204,0.0,0,217,F,47,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,219,G,36,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,220,G,37,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,220,G,37,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0,220,G,37,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,25.0,False,4.812184355372417,4.442651256490317,5.43574788145195,0.0,0.0,0,220,E,10,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,16.0,False,0.0,1.3862943611198906,0.0,0.0,7.003065458786462,0,220,F,48,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0,220,G,37,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,220,G,37,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,55 Cancri e,21.0,False,7.71333788887187,0.0,4.787491742782046,0.0,0.0,0,221,E,13,S,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Mars,False,TRAPPIST-1e,23.0,False,7.103322062526113,4.394449154672439,0.6931471805599453,1.0986122886681098,0.0,0,221,E,13,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,False,TRAPPIST-1e,33.0,False,7.56734567601324,2.5649493574615367,5.241747015059643,0.6931471805599453,0.0,0,221,E,13,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,221,E,13,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,False,TRAPPIST-1e,41.0,False,7.115582126184454,0.0,5.71042701737487,3.784189633918261,6.931471805599453,0,221,E,13,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,False,TRAPPIST-1e,16.0,False,6.82001636467413,0.0,5.402677381872279,5.459585514144159,0.0,0,221,E,13,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0,221,E,13,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,False,TRAPPIST-1e,20.0,False,7.249215057114389,0.0,0.0,2.4849066497880004,0.0,0,222,F,41,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,222,F,41,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,222,E,14,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,False,TRAPPIST-1e,21.0,False,0.0,1.0986122886681098,6.501289670540389,0.0,2.302585092994046,0,223,G,35,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,32.0,True,5.204006687076795,0.0,1.791759469228055,7.399398083331354,0.0,0,224,F,42,S,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,1,225,G,38,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,24.0,False,1.6094379124341003,2.0794415416798357,0.0,6.570882962339584,4.382026634673881,0,229,F,43,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,30.0,False,4.454347296253507,0.0,0.6931471805599453,7.450660796211539,0.0,0,231,F,44,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,0,232,G,36,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,32.0,False,4.04305126783455,0.0,5.54907608489522,7.271703706887368,0.0,0,233,F,45,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,43.0,False,5.497232539259716,6.790097235513905,0.0,0.0,0.0,0,234,F,50,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,237,B,11,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,37.0,False,6.45833828334479,0.0,0.0,4.532599493153256,5.768320995793772,0,239,F,50,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,240,F,52,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,55 Cancri e,33.0,False,0.0,7.1308988302963465,0.0,8.47907586930311,7.018401799069201,0,241,E,11,P,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,18.0,False,5.749392985908253,0.6931471805599453,6.539585955617669,5.648974238161206,0.0,0,242,F,46,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0,243,G,37,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,244,F,47,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,244,F,47,S,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,55 Cancri e,46.0,False,0.0,8.18088094199639,0.0,0.0,2.0794415416798357,1,245,C,6,P,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,33.0,False,0.0,4.465908118654584,6.680854678790215,6.371611847231857,9.29771001811309,0,245,C,6,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,21.0,False,7.988882253309227,0.0,5.662960480135946,3.332204510175204,0.0,0,246,D,8,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,33.0,False,0.0,0.6931471805599453,0.0,9.061956366209925,6.96979066990159,0,248,C,10,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,0,250,G,38,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,251,C,11,S,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,30.0,False,5.817111159963204,6.54534966033442,6.295266001439646,0.0,0.0,0,252,F,53,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,29.0,False,5.60947179518496,6.423246963533519,0.0,0.0,0.6931471805599453,0,253,G,42,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,21.0,False,6.555356891810665,5.153291594497779,6.013715156042802,1.0986122886681098,1.9459101490553132,1,254,F,54,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,255,A,3,S,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Mars,False,55 Cancri e,21.0,False,7.417580402414544,0.0,6.2325135022910265,0.0,0.0,0,257,F,49,S,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,1,257,F,49,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,5.749392985908253,5.703782474656201,4.532599493153256,0,258,F,50,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,TRAPPIST-1e,26.0,False,0.0,8.478660241699453,0.0,6.889591308354466,7.628031126930335,0,260,E,16,S,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,False,TRAPPIST-1e,26.0,False,4.204692619390966,3.4011973816621555,0.0,0.0,6.6895992691789665,0,261,F,56,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,263,G,43,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,265,D,8,S,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,13.0,False,4.77912349311153,0.0,0.0,6.626717749249025,0.6931471805599453,0,267,F,51,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,55 Cancri e,47.0,False,0.0,5.44673737166631,6.385194398997726,0.0,0.0,1,269,F,52,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,63.0,False,0.0,3.258096538021482,4.859812404361672,0.0,7.123672785204607,0,270,F,59,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,275,D,9,S,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,55 Cancri e,50.0,False,3.8066624897703196,7.779466967458324,0.0,3.9889840465642745,0.0,1,277,F,61,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,6.790097235513905,5.14548364860303,0,278,G,45,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,45.0,False,0.0,4.584967478670572,0.0,2.70805020110221,5.811140992976701,0,278,G,45,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,7.639642287858013,0.0,0.0,1,281,F,63,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,21.0,False,0.0,6.823286122355687,0.0,0.0,0.0,1,282,F,54,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,1,283,G,46,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,22.0,False,4.990432586778736,6.484635235635252,0.6931471805599453,0.0,1.0986122886681098,1,283,F,64,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,285,E,16,P,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,285,E,16,P,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,55 Cancri e,57.0,False,1.3862943611198906,7.156176637480615,3.4011973816621555,5.093750200806762,2.6390573296152584,0,286,F,65,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,287,B,10,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,28.0,False,0.0,6.376726947898627,3.4965075614664802,1.9459101490553132,7.2868764117507,0,287,B,12,P,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,6.720220155135295,0,288,F,55,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,289,C,12,S,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Europa,False,55 Cancri e,26.0,False,0.0,8.402679804627477,0.0,7.05444965813294,5.572154032177765,1,290,B,7,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,290,B,7,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,1,290,B,7,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,1,290,B,7,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,40.0,False,0.0,8.77971129020447,4.48863636973214,6.994849985833071,0.0,1,291,D,10,S,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,1,294,B,8,S,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,24.0,False,4.51085950651685,1.0986122886681098,7.1891677384203225,2.8903717578961645,0.0,1,297,G,47,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
