Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Cabin_number,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
13.0,0.0,2.0794415416798357,0.0,5.8289456176102075,5.886104031450156,636,136,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,3423,561,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
34.0,0.0,6.876264611890766,5.6131281063880705,5.2599410728916425,5.648974238161206,6020,1242,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5.0,0.0,0.0,0.0,0.0,0.0,1006,74,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
20.0,4.59511985013459,6.214608098422191,0.0,4.962844630259907,3.970291913552122,7769,504,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
18.0,7.050989447068045,0.0,0.0,7.251344983372214,5.278114659230517,2578,498,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,5375,210,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,5225,334,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,1967,318,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
27.0,6.186208623900494,7.01211529430638,6.826545223556594,0.0,0.6931471805599453,2241,451,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
38.0,0.0,0.6931471805599453,0.0,6.668228248417403,0.0,4989,310,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
21.0,7.699389406256737,0.0,5.869296913133774,0.0,2.995732273553991,5220,165,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
15.0,0.0,0.0,6.669498089857879,0.0,0.0,1945,120,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
14.0,4.394449154672439,4.875197323201151,0.0,7.188412736496954,0.0,7577,502,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,6859,1113,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
38.0,8.13593277200489,0.0,5.087596335232384,3.367295829986474,4.787491742782046,178,6,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,3464,561,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
31.0,1.0986122886681098,3.044522437723423,0.6931471805599453,6.934397209928558,1.0986122886681098,4608,864,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
38.0,0.0,0.0,0.0,0.0,0.0,4010,658,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,4061,766,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
46.0,0.0,0.0,0.0,0.0,0.0,6902,217,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,1223,48,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22.0,0.0,0.0,6.852242569051878,0.0,1.6094379124341003,4340,815,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
32.0,0.0,0.0,0.0,6.583409222158765,0.0,441,79,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,6111,58,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
28.0,0.0,0.0,6.272877006546167,6.329720905522696,4.110873864173311,1399,272,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,6173,208,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
65.0,0.0,8.881141619321468,0.0,1.9459101490553132,7.7585430496405845,4450,140,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44.0,0.0,0.0,7.619233416226805,1.0986122886681098,0.6931471805599453,8504,1744,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27.0,4.543294782270004,0.0,0.0,0.0,6.650279048587422,6418,1329,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,8997,1742,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,6139,230,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
27.0,7.22983877815125,0.0,6.028278520230698,0.0,6.692083742506628,5955,1135,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43.0,0.0,4.8283137373023015,0.0,8.288031567776464,5.231108616854587,4182,51,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
21.0,5.988961416889864,6.19644412779452,0.0,5.407347534516349,0.0,1507,289,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
10.0,0.0,0.0,0.0,0.0,0.0,8694,1411,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,6406,237,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,7321,1518,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
28.0,1.3862943611198906,7.170888478512505,0.0,7.1316985104669115,7.046647277848756,3928,264,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,994,153,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
29.0,6.573680166960646,0.0,5.3651101384303646,6.54965074223381,4.672828834461906,4251,879,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,3973,240,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,6971,225,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,4822,981,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,5856,199,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
24.0,6.61472560020376,6.461468176353717,6.885509670034818,1.6094379124341003,0.0,9224,1786,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
18.0,3.5263605246161616,0.0,6.1224928095143865,5.123963979403259,3.8918202981106265,6061,1153,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
55.0,4.90527477843843,6.841615476477592,0.0,1.9459101490553132,5.978885764901122,4403,831,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
17.0,4.727387818712341,4.04305126783455,5.808142489980444,0.0,6.408528791059498,2429,497,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27.0,0.0,5.537334267018537,0.0,4.382026634673881,6.045005314036012,3849,631,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
23.0,0.0,6.198478716492308,0.0,4.127134385045092,0.0,5313,1085,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,1663,268,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
30.0,0.0,8.98632143762602,0.0,6.230481447578482,3.258096538021482,926,39,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
19.0,0.6931471805599453,2.0794415416798357,5.3651101384303646,6.536691597591305,0.0,7960,1648,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
34.0,5.736572297479192,6.297109319933935,0.0,0.0,4.02535169073515,4016,268,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,7401,479,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
14.0,4.276666119016055,0.0,0.0,0.0,5.433204095737869,6219,1283,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29.0,0.0,7.25063551189868,0.0,6.013715156042802,0.6931471805599453,8043,97,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
16.0,0.0,0.0,6.6240652277998935,0.0,5.4638318050256105,1199,73,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24.0,5.497232539259716,0.0,0.0,6.732210706467206,5.267858159063328,5763,1099,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
50.0,6.09807428216624,0.0,6.013715156042802,0.0,0.0,4347,718,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
26.0,0.0,5.2832037287379885,0.0,0.0,6.1903154058531475,5282,1016,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,5559,897,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50.0,0.0,0.0,0.0,0.0,0.0,147,26,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,7703,1251,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,6971,225,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
49.0,3.4657359027997265,7.911324018963353,0.0,5.220355825078324,4.912654885736052,992,35,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,8,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
14.0,0.0,0.0,0.0,0.0,0.0,6158,996,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
23.0,6.139884552226255,0.0,6.490723534502507,0.0,0.0,7604,1579,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
11.0,0.0,0.0,0.0,0.0,0.0,3318,123,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
26.0,0.0,0.0,0.0,0.0,6.60934924316738,8956,1838,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
17.0,7.302496423727326,2.3978952727983707,0.0,0.0,0.0,432,76,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
58.0,0.0,0.0,0.0,0.0,0.0,615,92,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
24.0,0.0,0.0,0.0,5.402677381872279,6.342121418721152,170,10,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
56.0,5.0369526024136295,7.467942332285852,0.0,5.814130531825066,7.3395376954076745,4944,60,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
32.0,5.683579767338681,6.7912214627261855,0.6931471805599453,0.6931471805599453,5.303304908059076,8168,1561,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
60.0,0.0,0.0,0.0,0.0,0.0,8481,332,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,8260,1334,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26.0,7.065613363597717,0.0,0.0,5.236441962829949,4.61512051684126,4476,921,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23.0,5.7430031878094825,6.059123195581797,6.267200548541362,3.6375861597263857,0.0,99,19,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
9.0,0.0,0.0,0.0,0.0,0.0,2892,469,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
7.0,0.0,0.0,0.0,0.0,0.0,3063,499,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,6184,1003,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
21.0,5.723585101952381,0.0,0.6931471805599453,6.428105272684596,1.0986122886681098,1640,262,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
27.0,2.772588722239781,7.967973179662935,0.0,5.521460917862246,4.276666119016055,7324,238,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
14.0,0.0,0.0,0.0,0.0,0.0,2813,449,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
53.0,7.103322062526113,0.0,0.0,0.0,0.0,9115,1867,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
30.0,0.0,8.073714641109857,0.0,1.0986122886681098,5.802118375377063,9275,97,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,3850,137,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
20.0,7.837159650001675,0.6931471805599453,0.0,4.0943445622221,2.3978952727983707,6616,1377,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
43.0,4.663439094112067,5.910796644040527,5.594711379601839,6.736966958001855,2.6390573296152584,1292,55,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
47.0,7.030857476116121,2.1972245773362196,5.703782474656201,0.0,0.0,3124,648,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15.0,2.5649493574615367,3.258096538021482,5.288267030694535,6.448889394146858,0.0,1996,381,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,4592,862,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,2347,377,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16.0,3.828641396489095,0.0,6.434546518787453,0.0,6.336825731146441,6443,1229,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
15.0,0.0,6.734591659972948,4.820281565605037,0.0,3.044522437723423,4097,253,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
31.0,8.15248607578024,0.0,5.4510384535657,0.0,0.0,3711,700,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,5626,911,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
37.0,6.056784013228625,0.0,1.0986122886681098,5.272999558563747,5.733341276897746,4516,848,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28.0,6.966024187106113,0.0,1.9459101490553132,4.770684624465665,0.0,7310,229,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
31.0,0.0,0.0,0.0,0.0,0.0,3862,256,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,3064,482,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
55.0,2.70805020110221,0.0,0.0,8.237214703349489,0.6931471805599453,3562,119,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26.0,2.9444389791664403,4.442651256490317,4.543294782270004,6.787844982309579,5.66988092298052,919,190,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
31.0,5.075173815233827,4.709530201312334,6.553933404025811,0.0,2.3978952727983707,808,57,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,8818,1427,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
39.0,0.0,0.0,0.0,0.0,0.0,7563,1570,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
20.0,6.633318433280377,0.0,4.672828834461906,5.313205979041787,0.0,1025,210,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
67.0,7.044905117129371,2.833213344056216,3.6888794541139363,0.0,6.251903883165888,7774,245,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,4831,984,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
35.0,0.0,0.0,0.0,0.0,0.0,4397,718,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
18.0,0.0,0.0,0.0,5.971261839790462,5.648974238161206,9020,1747,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,1748,287,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
20.0,0.0,0.0,0.0,0.0,0.0,1674,260,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
56.0,0.0,0.0,0.0,0.0,0.0,9141,349,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
54.0,0.0,8.98682175033189,0.0,8.422882511944996,9.230829038403499,5610,214,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,817,119,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29.0,3.258096538021482,6.541029999189903,0.0,0.0,0.6931471805599453,3634,242,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
40.0,5.659482215759621,0.0,7.7406644019172415,2.5649493574615367,4.300545392805998,5337,1024,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40.0,0.0,0.0,0.0,0.0,0.0,4613,152,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
48.0,0.0,0.0,0.0,0.0,0.0,1661,20,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
27.0,0.0,0.0,0.0,0.0,0.0,7157,219,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
70.0,5.968707559985366,0.0,0.0,0.0,6.251903883165888,5719,918,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
33.0,0.0,0.0,0.0,0.0,0.0,6832,1421,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,2524,74,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7.0,0.0,0.0,0.0,0.0,0.0,1149,178,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,5535,893,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
25.0,7.170119543449628,0.0,0.0,0.0,0.0,3189,102,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
30.0,4.890349128221754,4.330733340286331,6.745236349484363,0.0,0.0,3787,122,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
30.0,0.0,6.46302945692067,0.0,3.4657359027997265,8.732627099660395,8314,245,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
38.0,0.0,0.0,0.0,0.0,0.0,381,16,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,4256,698,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,2356,80,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
57.0,6.530877627725885,5.194915715375544,0.0,0.0,5.14548364860303,5471,877,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,6073,1156,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24.0,6.630683385642372,0.0,0.0,3.4965075614664802,0.0,448,27,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
33.0,0.0,0.0,0.0,0.0,0.0,582,118,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
43.0,0.0,6.90975328164481,0.0,7.780720886117918,0.0,5257,178,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22.0,3.8918202981106265,5.799092654460526,5.209486152841421,3.295836866004329,5.043425116919247,2229,437,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,461,66,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20.0,4.330733340286331,0.0,0.0,7.343426229147367,0.0,2135,129,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
12.0,0.0,0.0,0.0,0.0,0.0,9157,1476,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
52.0,1.9459101490553132,7.755338812846501,2.4849066497880004,7.047517221357296,0.6931471805599453,3488,110,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,6017,1144,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,2707,103,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
26.0,0.0,6.295266001439646,3.8501476017100584,1.6094379124341003,4.574710978503383,990,183,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,6075,206,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
61.0,0.0,8.314587291319576,0.0,5.583496308781699,5.308267697401205,3353,125,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
31.0,0.0,7.521859252201629,0.0,4.6443908991413725,6.543911845564792,1162,45,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
30.0,4.0943445622221,0.0,0.0,0.0,7.385230923066573,6412,407,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,8864,1717,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
14.0,7.460490305825338,0.0,5.820082930352362,0.0,0.0,8941,575,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
19.0,1.3862943611198906,0.0,5.43574788145195,0.0,6.670766320845874,960,72,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
39.0,0.0,0.0,0.0,0.0,0.0,265,8,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
21.0,6.333279628139691,1.0986122886681098,0.0,0.0,2.4849066497880004,779,162,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
20.0,0.0,0.0,0.0,0.0,0.0,5272,1076,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
32.0,0.0,0.0,0.0,0.0,0.0,4295,144,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
19.0,0.0,0.0,7.639642287858013,0.0,0.0,281,63,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
67.0,0.0,0.0,0.0,0.0,0.0,7598,1231,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
29.0,8.178919332848396,0.0,6.688354713946762,0.0,0.0,6095,192,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,2818,585,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38.0,0.0,8.67265729404031,0.0,5.7745515455444085,9.175231194862615,78,4,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,7914,1278,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
27.0,8.155649270366002,7.118826249062078,7.052721049232323,0.0,0.0,1691,321,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
17.0,0.0,0.0,0.0,0.0,0.0,4546,744,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
24.0,0.0,7.107425474110705,0.0,4.948759890378168,0.0,2232,438,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,5177,201,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,1734,283,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
23.0,0.0,6.385194398997726,0.0,5.846438775057725,6.698268054115413,1220,76,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
29.0,0.0,6.359573868672378,0.0,8.624970783589669,6.07073772800249,6421,197,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
18.0,5.883322388488279,5.820082930352362,0.0,0.0,0.0,6381,1323,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
61.0,1.0986122886681098,0.0,2.8903717578961645,6.767343125265392,3.367295829986474,2136,343,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
36.0,3.4657359027997265,8.184792654165078,3.4657359027997265,7.244941546337007,0.0,7290,227,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,5561,51,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
7.0,0.0,0.0,0.0,0.0,0.0,4204,691,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
40.0,0.0,0.0,0.0,0.0,0.0,2114,87,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
54.0,0.0,0.0,0.0,0.0,0.0,1085,165,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19.0,0.0,0.0,0.0,5.289153282077714,6.424869023905388,8366,1364,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
40.0,0.0,8.246958032568177,0.0,5.777652323222656,0.0,5138,47,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
